Time,Latitude,Longitude
303,30.32032817445727,120.0289521066832
304,30.32031991631913,120.0289550786896
305,30.32031125642353,120.028957448092
306,30.32030321155262,120.0289597540438
307,30.32029078366394,120.0289630439528
308,30.32028187332248,120.0289680654573
309,30.32026718344549,120.0289711704142
310,30.32025365109488,120.0289741775939
311,30.3202383920723,120.0289783497893
312,30.320224282755,120.0289813247738
313,30.32021035941167,120.0289874988118
314,30.32019935211042,120.0289923797903
315,30.32018755703784,120.0289961864847
316,30.32017589443104,120.029001012124
317,30.32016685562759,120.0290029556508
318,30.32015711002485,120.029007111794
319,30.32014823596084,120.0290090737016
320,30.32013730442653,120.0290125273345
321,30.32012868535212,120.0290164866427
322,30.32012017606652,120.0290197130798
323,30.32011177448504,120.0290222205614
324,30.32010416593641,120.0290253341216
325,30.32009596517119,120.0290277763981
326,30.32008920914699,120.0290301216722
327,30.32007986754608,120.0290332321564
328,30.32007131292363,120.0290349537728
329,30.32006351669698,120.0290385831874
330,30.32005390406967,120.0290409510137
331,30.32004631808438,120.0290451396938
332,30.32003758227872,120.0290480433308
333,30.32002957877955,120.0290508852341
334,30.32002288653568,120.0290530182994
335,30.3200174646878,120.0290544602438
336,30.32000853371235,120.029057252135
337,30.32000265174545,120.0290592982241
338,30.31999451197336,120.0290626239697
339,30.31998762168785,120.0290646494007
340,30.31998137465462,120.0290678606684
341,30.31997463377987,120.0290710496031
342,30.31996741692058,120.0290742120902
343,30.31996137882676,120.0290767193837
344,30.31995378316679,120.0290792222966
345,30.3199468179477,120.0290822802965
346,30.3199394097979,120.0290853060266
347,30.31993313523229,120.0290877012543
348,30.31992590115066,120.0290900743951
349,30.31992078988249,120.0290918339921
350,30.31991371108781,120.0290947319574
351,30.31990721701055,120.0290964492728
352,30.31990030700694,120.0290987145724
353,30.31989493755864,120.0291015271642
354,30.31988913902861,120.0291037446445
355,30.31988340119428,120.0291053782104
356,30.31987819401878,120.0291075582326
357,30.31987163816855,120.0291096977985
358,30.31986516106391,120.0291129143323
359,30.3198592158438,120.0291155534256
360,30.3198519885179,120.0291175887536
361,30.31984707630477,120.0291201916842
362,30.31984120508193,120.0291218242269
363,30.31983564069826,120.0291244660287
364,30.31983113486305,120.0291247371208
365,30.31982469969649,120.0291278460065
366,30.31982029446001,120.0291294531996
367,30.31981400211757,120.0291315993519
368,30.31980731762381,120.0291341876266
369,30.31980072642713,120.0291354128385
370,30.3197946879235,120.0291383559473
371,30.31978827128044,120.0291404090434
372,30.31978329130344,120.0291419404446
373,30.31977747456271,120.0291439252266
374,30.31977173089149,120.0291458850748
375,30.31976692691404,120.0291469339263
376,30.31976217348269,120.0291492441192
377,30.3197553479675,120.0291520256559
378,30.31974820849267,120.0291547785575
379,30.31974323726945,120.0291570129086
380,30.3197375076188,120.029159244395
381,30.31973225363614,120.0291622570865
382,30.31972825487319,120.0291643930496
383,30.31972232523191,120.029166952404
384,30.31971338935169,120.029171932436
385,30.3197053912603,120.0291744203919
386,30.31969939776156,120.0291772428868
387,30.31969202474572,120.0291792486434
388,30.31968442174299,120.0291835447983
389,30.31967590155939,120.0291862229499
390,30.31966790063565,120.0291896079286
391,30.31966378843897,120.0291907072137
392,30.31965702736988,120.0291928891291
393,30.31964840683005,120.0291964861415
394,30.31964287083349,120.0291993337228
395,30.31963773129537,120.0292010530641
396,30.31962983503475,120.0292059326329
397,30.31962056939211,120.0292085139133
398,30.31961361602201,120.0292121740657
399,30.31960737782725,120.0292143891707
400,30.31960211275429,120.0292162587303
401,30.31959778175356,120.0292177966106
402,30.31959236817162,120.029220636311
403,30.31958731259078,120.0292231084067
404,30.31958287723852,120.0292262581483
405,30.31957316182223,120.0292286989698
406,30.31956308089965,120.0292350481036
407,30.31955453802741,120.029239194653
408,30.31954258744715,120.0292417800927
409,30.31953287706863,120.0292465126879
410,30.31952192170464,120.0292511467377
411,30.31951044451278,120.0292542946952
412,30.31950310592875,120.029259628421
413,30.31948928340141,120.02926395942
414,30.31948213956141,120.0292678024006
415,30.31947250277382,120.0292714953381
416,30.31946424715932,120.0292738432836
417,30.31945545479142,120.029278163519
418,30.31943939060514,120.0292827130921
419,30.31942426018241,120.0292891880585
420,30.31941532662833,120.029290641993
