Time,Latitude,Longitude
198,39.60647,116.501078
199,39.60647,116.501101
200,39.606519,116.501143
201,39.606593,116.500801
202,39.6066,116.500755
203,39.606714,116.500498
204,39.606714,116.500674
205,39.606731,116.500438
206,39.606768,116.045623
207,39.606776,116.834429
208,39.606834,116.500201
209,39.606863,116.500116
210,39.606913,116.500201
211,39.606956,116.499899
212,39.606985,116.500113
213,39.606996,116.499791
214,39.607076,116.499601
215,39.607084,116.045953
216,39.607111,116.499736
217,39.607128,116.499471
218,39.607163,116.834226
219,39.607199,116.499296
220,39.60726,116.499149
221,39.6073,116.499271
222,39.607321,116.498996
223,39.607324,116.834096
224,39.607393,116.498824
225,39.607405,116.046279
226,39.607489,116.498808
227,39.607568,116.498381
228,39.607658,116.498173
229,39.60769,116.498074
230,39.607691,116.498353
231,39.607723,116.046605
232,39.607791,116.497845
233,39.607811,116.497771
234,39.60787,116.833759
235,39.607888,116.497891
236,39.607928,116.49752
237,39.607934,116.497475
238,39.608036,116.046929
239,39.608056,116.497173
240,39.608063,116.497186
241,39.60818,116.496866
242,39.608195,116.496863
243,39.608256,116.83355
244,39.608289,116.496974
245,39.608301,116.496561
246,39.608326,116.496541
247,39.608348,116.047246
248,39.608416,116.833426
249,39.608423,116.496259
250,39.60846,116.496221
251,39.60848,116.496518
252,39.608544,116.495951
253,39.608588,116.495904
254,39.608658,116.047565
255,39.60866,116.496058
256,39.608719,116.495578
257,39.608752,116.046963
258,39.608788,116.495334
259,39.6088,116.83321
260,39.608846,116.4956
261,39.60891,116.495031
262,39.608958,116.833094
263,39.608971,116.047884
264,39.608988,116.494933
265,39.609031,116.495146
266,39.609033,116.494728
267,39.609121,116.494608
268,39.609153,116.494424
269,39.609226,116.494689
270,39.609256,116.494286
271,39.609276,116.494128
272,39.609283,116.048178
273,39.60934,116.832883
274,39.609393,116.493961
275,39.609405,116.493828
276,39.609418,116.494239
277,39.609509,116.832765
278,39.609536,116.493526
279,39.609536,116.493653
280,39.609613,116.493786
281,39.609671,116.493231
282,39.609683,116.493338
283,39.609806,116.493345
284,39.60981,116.492939
285,39.609831,116.493026
286,39.609876,116.832558
287,39.609905,116.048775
288,39.609981,116.492719
289,39.610058,116.832431
290,39.610096,116.492371
291,39.610133,116.492414
292,39.610211,116.049064
293,39.610243,116.492095
294,39.610249,116.492481
295,39.610393,116.491815
296,39.610411,116.832233
297,39.610455,116.491803
298,39.610498,116.492064
299,39.610519,116.049333
300,39.610545,116.491543
301,39.610601,116.8321
302,39.610618,116.491506
303,39.610703,116.491269
304,39.610731,116.491651
305,39.610788,116.491214
306,39.610831,116.049606
307,39.610863,116.491004
308,39.610938,116.831904
309,39.610959,116.490924
310,39.610961,116.491248
311,39.61103,116.490739
312,39.611133,116.490634
313,39.611139,116.049876
314,39.611191,116.49049
315,39.611214,116.490844
316,39.611308,116.490351
317,39.61136,116.49023
318,39.611453,116.050143
319,39.611458,116.831581
320,39.611465,116.490448
321,39.611488,116.490066
322,39.611671,116.489779
323,39.611693,116.831434
324,39.611695,116.489706
325,39.611715,116.490059
326,39.611773,116.050413
327,39.611853,116.489498
328,39.611866,116.489428
329,39.611968,116.489675
330,39.611974,116.831258
331,39.612035,116.489163
332,39.612095,116.050678
333,39.612203,116.488906
334,39.612211,116.488938
335,39.612216,116.489284
336,39.612238,116.831101
337,39.612373,116.488641
338,39.612388,116.488659
339,39.612421,116.05094
340,39.6125,116.830941
341,39.612541,116.488378
342,39.612568,116.488381
343,39.612708,116.488114
344,39.612725,116.488499
345,39.612746,116.4881
346,39.61278,116.830768
347,39.612875,116.487849
348,39.612928,116.487826
349,39.612973,116.488108
350,39.61304,116.487591
351,39.613069,116.051464
352,39.613111,116.48755
353,39.613223,116.487721
354,39.613294,116.48727
355,39.613323,116.830428
356,39.613376,116.487053
357,39.613386,116.051731
358,39.613473,116.487331
359,39.61348,116.486994
360,39.61353,116.830306
361,39.613544,116.486788
362,39.613665,116.486714
363,39.613708,116.051999
364,39.613713,116.486528
365,39.613724,116.486936
366,39.61387,116.830098
367,39.613883,116.486258
368,39.61398,116.486548
369,39.614026,116.486166
370,39.614028,116.052271
371,39.614038,116.829996
372,39.614053,116.485986
373,39.614211,116.485886
374,39.614221,116.485725
375,39.614251,116.486171
376,39.614351,116.052534
377,39.614391,116.485464
378,39.614391,116.485604
379,39.614413,116.829768
380,39.614491,116.485778
381,39.614541,116.829693
382,39.614558,116.485196
383,39.614575,116.485329
384,39.614673,116.052799
385,39.614723,116.484926
386,39.614743,116.485385
387,39.614756,116.485053
388,39.614902,116.052677
389,39.614938,116.484781
390,39.614954,116.829436
391,39.614998,116.053061
392,39.615041,116.829383
393,39.615061,116.484406
394,39.615115,116.484501
395,39.615228,116.484151
396,39.615253,116.484591
397,39.615296,116.484224
398,39.615326,116.053321
399,39.615398,116.483893
400,39.615478,116.483946
401,39.615496,116.829096
402,39.615508,116.484201
403,39.615539,116.829076
404,39.615566,116.483646
405,39.615659,116.053581
406,39.615736,116.483384
407,39.615761,116.483813
408,39.615839,116.483394
409,39.615904,116.48313
410,39.616013,116.483423
411,39.616026,116.483115
412,39.616031,116.828776
413,39.616039,116.828763
414,39.616076,116.482875
415,39.616208,116.482836
416,39.616246,116.482616
417,39.616271,116.483031
418,39.616329,116.054093
419,39.616394,116.482556
420,39.616416,116.482353
421,39.616521,116.828475
422,39.616534,116.482631
423,39.616576,116.48228
424,39.616632,116.482527
425,39.616666,116.054346
426,39.616754,116.481814
427,39.616761,116.481995
428,39.61679,116.48224
429,39.616926,116.481541
430,39.616944,116.481716
431,39.617004,116.054598
432,39.617011,116.828178
433,39.617041,116.481859
434,39.617096,116.481279
435,39.617128,116.481424
436,39.61713,116.828096
437,39.617268,116.481021
438,39.617296,116.481476
439,39.617313,116.48114
440,39.61735,116.054845
441,39.61744,116.480755
442,39.617494,116.827878
443,39.617615,116.480483
444,39.617671,116.827756
445,39.617688,116.480563
446,39.617701,116.055086
447,39.617785,116.48022
448,39.617798,116.480703
449,39.617871,116.48028
450,39.617956,116.479966
451,39.618039,116.480311
452,39.618055,116.055316
453,39.618058,116.479998
454,39.618128,116.479701
455,39.618213,116.827416
456,39.618239,116.479728
457,39.618295,116.47992
458,39.618414,116.055539
459,39.618423,116.479444
460,39.61845,116.827279
461,39.618468,116.479183
462,39.618561,116.479539
463,39.618606,116.479163
464,39.618639,116.478913
465,39.618755,116.827078
466,39.618773,116.055765
467,39.618793,116.478876
468,39.618811,116.478641
469,39.618811,116.479151
470,39.618918,116.826978
471,39.618979,116.478598
472,39.618983,116.478369
473,39.619063,116.478765
474,39.619134,116.055978
475,39.619155,116.478095
476,39.619168,116.478311
477,39.619298,116.826738
478,39.619314,116.478384
479,39.619325,116.477826
480,39.619383,116.826688
481,39.619495,116.477556
482,39.619525,116.477734
483,39.619563,116.477994
484,39.619663,116.477283
485,39.619706,116.477443
486,39.6198,116.477594
487,39.619823,116.477009
488,39.619834,116.826393
489,39.619845,116.826396
490,39.619851,116.056374
491,39.619879,116.477149
492,39.620054,116.476863
493,39.620143,116.476459
494,39.62021,116.056566
495,39.620228,116.476573
496,39.620261,116.476779
497,39.620303,116.476176
498,39.620304,116.8261
499,39.620371,116.826043
500,39.620401,116.476278
501,39.62046,116.475895
502,39.620481,116.476368
503,39.620569,116.475981
504,39.620571,116.056688
505,39.620616,116.475615
506,39.620709,116.475953
507,39.620736,116.475683
508,39.620746,116.825794
509,39.620776,116.47533
510,39.620903,116.475383
511,39.620908,116.825686
512,39.620928,116.056834
513,39.620933,116.47505
514,39.620934,116.475549
515,39.621089,116.474766
516,39.621163,116.475143
517,39.621183,116.825486
518,39.621231,116.474801
519,39.621248,116.474491
520,39.621283,116.057031
521,39.621391,116.474741
522,39.621399,116.474504
523,39.621403,116.474218
524,39.621443,116.825323
525,39.621561,116.474218
526,39.621621,116.825178
527,39.621624,116.474331
528,39.621636,116.057249
529,39.621726,116.473666
530,39.621731,116.473921
531,39.621762,116.057805
532,39.62187,116.473931
533,39.621896,116.473388
534,39.621905,116.473629
535,39.621989,116.057478
536,39.62206,116.824873
537,39.622066,116.473116
538,39.622079,116.473334
539,39.622113,116.473541
540,39.622236,116.472843
541,39.622261,116.473043
542,39.622343,116.057706
543,39.622405,116.472589
544,39.622443,116.472753
545,39.622508,116.824576
546,39.622573,116.472323
547,39.622618,116.472761
548,39.622626,116.472466
549,39.622698,116.057863
550,39.622746,116.472054
551,39.622868,116.472366
552,39.622911,116.824269
553,39.62292,116.471778
554,39.62298,116.471886
555,39.623038,116.824188
556,39.623093,116.471511
557,39.623118,116.471968
558,39.623156,116.471599
559,39.623331,116.471313
560,39.623331,116.823968
561,39.62337,116.471581
562,39.623398,116.058329
563,39.623436,116.470971
564,39.623506,116.471029
565,39.623561,116.823798
566,39.623604,116.470704
567,39.623625,116.471188
568,39.623681,116.470748
569,39.623738,116.823658
570,39.623745,116.058555
571,39.623779,116.470438
572,39.623855,116.470465
573,39.623874,116.470799
574,39.623953,116.470166
575,39.624033,116.47018
576,39.624081,116.058781
577,39.624083,116.823401
578,39.624121,116.470411
579,39.624123,116.469898
580,39.624141,116.823343
581,39.624209,116.469894
582,39.624293,116.469626
583,39.624371,116.470023
584,39.624391,116.469619
585,39.624416,116.059048
586,39.624463,116.469361
587,39.624541,116.823031
588,39.624596,116.823003
589,39.624624,116.469631
590,39.624633,116.469098
591,39.624741,116.469059
592,39.624753,116.05932
593,39.624799,116.468838
594,39.624919,116.468788
595,39.624938,116.822718
596,39.625084,116.0596
597,39.625098,116.468514
598,39.625111,116.822593
599,39.625129,116.468848
600,39.625144,116.468295
601,39.625274,116.468239
602,39.625313,116.468021
603,39.625335,116.822401
604,39.625385,116.468456
605,39.62542,116.059881
606,39.625453,116.467963
607,39.625484,116.467748
608,39.625623,116.822181
609,39.62563,116.467691
610,39.625638,116.468064
611,39.625653,116.467478
612,39.625714,116.822083
613,39.625754,116.060166
614,39.625808,116.467421
615,39.625821,116.467206
616,39.625888,116.46767
617,39.625983,116.467153
618,39.62599,116.466943
619,39.626085,116.060456
620,39.626098,116.821758
621,39.626133,116.821765
622,39.626138,116.467273
623,39.626159,116.466885
624,39.626161,116.466673
625,39.626331,116.466406
626,39.626393,116.46688
627,39.626501,116.46614
628,39.626511,116.466346
629,39.626634,116.821339
630,39.626646,116.466481
631,39.626691,116.466073
632,39.626741,116.061048
633,39.626836,116.465588
634,39.626846,116.821135
635,39.626868,116.465806
636,39.626898,116.466091
637,39.627008,116.465311
638,39.627045,116.465533
639,39.627068,116.061345
640,39.627148,116.465695
641,39.62715,116.46574
642,39.627181,116.465031
643,39.627213,116.820826
644,39.627221,116.465258
645,39.627353,116.464764
646,39.627396,116.061641
647,39.627403,116.464986
648,39.627521,116.464495
649,39.627578,116.820521
650,39.627585,116.464709
651,39.627633,116.820468
652,39.627665,116.464905
653,39.627696,116.464225
654,39.627728,116.061936
655,39.627761,116.464438
656,39.627868,116.463961
657,39.627923,116.464506
658,39.627938,116.820199
659,39.627945,116.464171
660,39.628041,116.463701
661,39.628061,116.062228
662,39.628125,116.820019
663,39.628176,116.464109
664,39.628214,116.46344
665,39.628293,116.819881
666,39.628309,116.463615
667,39.628322,116.06255
668,39.628398,116.062514
669,39.628429,116.463706
670,39.628493,116.46335
671,39.628556,116.462916
672,39.628608,116.81957
673,39.628641,116.819565
674,39.62868,116.463308
675,39.628681,116.463076
676,39.628728,116.462644
677,39.628738,116.062804
678,39.628868,116.462803
679,39.628901,116.462374
680,39.628936,116.462914
681,39.628985,116.819248
682,39.629049,116.462523
683,39.629075,116.462111
684,39.629076,116.063094
685,39.629088,116.819115
686,39.629195,116.462521
687,39.629229,116.462248
688,39.629248,116.461851
689,39.629321,116.818931
690,39.629411,116.063383
691,39.629411,116.461971
692,39.62942,116.461581
693,39.629453,116.462126
694,39.629568,116.818653
695,39.629588,116.461695
696,39.629593,116.461316
697,39.629651,116.818609
698,39.629714,116.461738
699,39.629765,116.461056
700,39.62977,116.461416
701,39.629938,116.460791
702,39.630043,116.818189
703,39.630078,116.063948
704,39.630143,116.460846
705,39.630239,116.460949
706,39.630284,116.460253
707,39.630309,116.817963
708,39.630328,116.460563
709,39.630413,116.064228
710,39.630455,116.45999
711,39.630498,116.460558
712,39.630513,116.460278
713,39.630516,116.817716
714,39.630626,116.459721
715,39.630635,116.817638
716,39.630696,116.459996
717,39.630745,116.064509
718,39.630759,116.460174
719,39.630801,116.459456
720,39.630883,116.459713
721,39.630953,116.81731
722,39.630971,116.459191
723,39.630984,116.817243
724,39.631015,116.459774
725,39.631069,116.459426
726,39.631074,116.0648
727,39.631144,116.458925
728,39.631255,116.459143
729,39.631268,116.816986
730,39.63127,116.459374
731,39.631323,116.458651
732,39.631403,116.065086
733,39.63144,116.458858
734,39.631453,116.816766
735,39.631491,116.458396
736,39.631528,116.458973
737,39.631581,116.816661
738,39.631621,116.458581
739,39.63166,116.458133
740,39.631731,116.065368
741,39.631793,116.458578
742,39.631888,116.816338
743,39.631989,116.458013
744,39.631994,116.457586
745,39.632051,116.458174
746,39.632061,116.065648
747,39.632163,116.457318
748,39.632173,116.457741
749,39.632191,116.816018
750,39.632326,116.457783
751,39.632333,116.457046
752,39.632355,116.457463
753,39.632368,116.815791
754,39.632391,116.065926
755,39.63249,116.815698
756,39.632496,116.45677
757,39.632531,116.457174
758,39.632661,116.456488
759,39.632706,116.456873
760,39.632726,116.066211
761,39.632786,116.815378
762,39.632819,116.815303
763,39.632831,116.456208
764,39.632849,116.456989
765,39.632886,116.456574
766,39.632996,116.455926
767,39.633061,116.456284
768,39.633101,116.45658
769,39.633153,116.455638
770,39.633238,116.455986
771,39.633268,116.814805
772,39.633311,116.455361
773,39.633348,116.456169
774,39.633363,116.814728
775,39.633391,116.066771
776,39.63341,116.455685
777,39.63359,116.455753
778,39.633638,116.454788
779,39.633645,116.814399
780,39.633715,116.814301
781,39.633723,116.067046
782,39.633753,116.45509
783,39.6338,116.4545
784,39.633833,116.455339
785,39.633924,116.454791
786,39.633924,116.814073
787,39.633963,116.454218
788,39.634053,116.067323
789,39.634065,116.454918
790,39.634095,116.454494
791,39.634126,116.453941
792,39.634128,116.067523
793,39.634158,116.813798
794,39.634198,116.81375
795,39.634261,116.4542
796,39.63429,116.453666
797,39.634295,116.454493
798,39.634383,116.067596
799,39.63443,116.453914
800,39.634453,116.453383
801,39.634471,116.813433
802,39.634533,116.454074
803,39.634595,116.813286
804,39.6346,116.453626
805,39.634618,116.453101
806,39.634708,116.06787
807,39.634736,116.813108
808,39.63477,116.453329
809,39.634776,116.453653
810,39.634778,116.452821
811,39.634939,116.452546
812,39.634939,116.453034
813,39.635008,116.812788
814,39.635026,116.812769
815,39.635036,116.068143
816,39.635111,116.452743
817,39.635255,116.452803
818,39.635271,116.812464
819,39.635283,116.451971
820,39.635368,116.068418
821,39.635445,116.452168
822,39.635449,116.451683
823,39.635453,116.812246
824,39.635493,116.452379
825,39.635533,116.81214
826,39.635613,116.451414
827,39.63562,116.451876
828,39.635699,116.068698
829,39.635728,116.451958
830,39.635778,116.451138
831,39.635791,116.451588
832,39.635878,116.811718
833,39.635943,116.450849
834,39.635963,116.451294
835,39.635973,116.451533
836,39.636033,116.068978
837,39.636046,116.811499
838,39.636111,116.450548
839,39.636135,116.451008
840,39.636206,116.451103
841,39.636275,116.450266
842,39.636294,116.811183
843,39.636306,116.450713
844,39.63644,116.449981
845,39.636443,116.450676
846,39.636478,116.450418
847,39.636541,116.810873
848,39.636606,116.449684
849,39.636648,116.450124
850,39.636686,116.450258
851,39.636693,116.069535
852,39.636718,116.810638
853,39.636785,116.810559
854,39.636816,116.449836
855,39.636923,116.449826
856,39.63693,116.449118
857,39.637021,116.069816
858,39.637026,116.810246
859,39.637091,116.448841
860,39.637133,116.810093
861,39.637153,116.449256
862,39.637169,116.449403
863,39.637253,116.448556
864,39.637261,116.809933
865,39.637315,116.448966
866,39.637353,116.070098
867,39.637415,116.448279
868,39.637481,116.448684
869,39.6375,116.809623
870,39.63755,116.809546
871,39.637578,116.448003
872,39.63764,116.448625
873,39.637648,116.448399
874,39.637651,116.448566
875,39.637686,116.070379
876,39.637733,116.80932
877,39.637741,116.447726
878,39.637813,116.448101
879,39.637898,116.448151
880,39.63791,116.447445
881,39.637959,116.809015
882,39.637963,116.808998
883,39.637981,116.447809
884,39.638015,116.070656
885,39.638078,116.447165
886,39.638141,116.447726
887,39.638146,116.447514
888,39.638243,116.446886
889,39.63831,116.447228
890,39.638341,116.070931
891,39.638375,116.808446
892,39.638386,116.447303
893,39.638404,116.808419
894,39.638476,116.44694
895,39.63858,116.446323
896,39.638624,116.808129
897,39.638633,116.446881
898,39.638666,116.071203
899,39.638751,116.446056
900,39.638785,116.807893
901,39.638811,116.446355
902,39.638838,116.807841
903,39.638868,116.446469
904,39.63892,116.445804
905,39.638981,116.446065
906,39.638993,116.071478
907,39.639051,116.807544
908,39.639091,116.445549
909,39.639126,116.446063
910,39.639149,116.445784
911,39.639196,116.807338
912,39.63926,116.445303
913,39.63926,116.807253
914,39.639318,116.071751
915,39.639323,116.445504
916,39.639386,116.445661
917,39.639428,116.445061
918,39.639468,116.806968
919,39.6395,116.445226
920,39.639606,116.806786
921,39.639608,116.444796
922,39.639648,116.44526
923,39.639674,116.806681
924,39.639681,116.444951
925,39.639793,116.444521
926,39.63986,116.444691
927,39.63988,116.806398
928,39.639975,116.072301
929,39.639983,116.444253
930,39.640002,116.072422
931,39.640015,116.806233
932,39.640046,116.444418
933,39.640081,116.806118
934,39.640186,116.444483
935,39.640234,116.444148
936,39.640305,116.072578
937,39.640366,116.443735
938,39.640465,116.444103
939,39.640475,116.805586
940,39.640558,116.443478
941,39.640608,116.443636
942,39.640633,116.072853
943,39.640745,116.443723
944,39.640748,116.443231
945,39.640798,116.443381
946,39.640833,116.805121
947,39.640941,116.442981
948,39.640961,116.073125
949,39.640986,116.443126
950,39.641036,116.443351
951,39.641133,116.442725
952,39.641193,116.442884
953,39.641238,116.804544
954,39.641244,116.804558
955,39.641289,116.073393
956,39.641323,116.442471
957,39.641325,116.442978
958,39.641379,116.442638
959,39.641421,116.804291
960,39.641511,116.442226
961,39.641573,116.442389
962,39.641603,116.804048
963,39.641608,116.442613
964,39.641621,116.073665
965,39.641663,116.803994
966,39.6417,116.441984
967,39.641763,116.442139
968,39.64179,116.803811
969,39.641888,116.441736
970,39.641894,116.442241
971,39.641953,116.073943
972,39.641961,116.441893
973,39.641966,116.803573
974,39.642074,116.803433
975,39.642158,116.441651
976,39.64219,116.441856
977,39.642264,116.441253
978,39.642286,116.074226
979,39.642315,116.803104
980,39.642461,116.441
981,39.642481,116.441473
982,39.642486,116.802868
983,39.64249,116.802871
984,39.642535,116.441153
985,39.642616,116.074506
986,39.642653,116.440751
987,39.642658,116.802639
988,39.64272,116.440906
989,39.642825,116.802418
990,39.642841,116.440511
991,39.642903,116.802298
992,39.642904,116.440655
993,39.64299,116.802196
994,39.643028,116.440263
995,39.643053,116.440705
996,39.643093,116.440403
997,39.643148,116.801983
998,39.643216,116.44002
999,39.64328,116.075065
1000,39.64328,116.440146
1001,39.643311,116.80177
1002,39.643319,116.80173
1003,39.643336,116.44033
1004,39.643406,116.439771
1005,39.64347,116.801556
1006,39.643471,116.439891
1007,39.643596,116.439526
1008,39.64361,116.075341
1009,39.643621,116.439954
1010,39.643628,116.801349
1011,39.643663,116.439636
1012,39.643734,116.801163
1013,39.643788,116.439276
1014,39.643855,116.439383
1015,39.64391,116.439575
1016,39.643931,116.800924
1017,39.643938,116.07562
1018,39.644049,116.439124
1019,39.644081,116.800715
1020,39.644148,116.800601
1021,39.644178,116.438771
1022,39.64419,116.439191
1023,39.644233,116.800516
1024,39.644271,116.075893
1025,39.644373,116.438518
1026,39.64438,116.800324
1027,39.644428,116.438618
1028,39.644481,116.438808
1029,39.644528,116.800126
1030,39.644566,116.43827
1031,39.644606,116.076163
1032,39.644624,116.43837
1033,39.644668,116.799941
1034,39.644759,116.438016
1035,39.644761,116.438416
1036,39.644806,116.79975
1037,39.644821,116.438106
1038,39.644941,116.799569
1039,39.644946,116.076438
1040,39.644953,116.437758
1041,39.644983,116.799464
1042,39.645013,116.437851
1043,39.645041,116.438041
1044,39.645144,116.437501
1045,39.64517,116.076747
1046,39.645204,116.437596
1047,39.645204,116.799219
1048,39.645279,116.076711
1049,39.645324,116.437664
1050,39.645339,116.437251
1051,39.645393,116.437343
1052,39.645401,116.798901
1053,39.645453,116.798875
1054,39.645535,116.436999
1055,39.64557,116.798706
1056,39.645585,116.437091
1057,39.645608,116.076984
1058,39.645728,116.436755
1059,39.645778,116.43684
1060,39.645806,116.798369
1061,39.645816,116.798338
1062,39.645904,116.436911
1063,39.645926,116.798208
1064,39.645933,116.077254
1065,39.645971,116.43659
1066,39.646041,116.798054
1067,39.646114,116.436265
1068,39.646156,116.797894
1069,39.646176,116.436545
1070,39.64623,116.797775
1071,39.646313,116.436016
1072,39.646361,116.436085
1073,39.646383,116.797584
1074,39.646456,116.436178
1075,39.646491,116.797423
1076,39.646508,116.435773
1077,39.646561,116.435831
1078,39.646584,116.077798
1079,39.646601,116.797268
1080,39.646646,116.797211
1081,39.646703,116.435528
1082,39.64671,116.797114
1083,39.646738,116.435813
1084,39.64676,116.435576
1085,39.646816,116.796961
1086,39.646896,116.435301
1087,39.646914,116.796815
1088,39.646916,116.07807
1089,39.646955,116.435321
1090,39.647018,116.796671
1091,39.64702,116.435436
1092,39.647066,116.796646
1093,39.647089,116.435058
1094,39.647116,116.796524
1095,39.647155,116.435066
1096,39.647213,116.796378
1097,39.647253,116.078341
1098,39.64728,116.434828
1099,39.647304,116.435063
1100,39.64731,116.796231
1101,39.647353,116.434801
1102,39.647473,116.434596
1103,39.647479,116.796079
1104,39.647504,116.795955
1105,39.647549,116.434543
1106,39.647588,116.078614
1107,39.64759,116.43469
1108,39.647603,116.79581
1109,39.647668,116.434351
1110,39.647698,116.795676
1111,39.647749,116.434281
1112,39.647796,116.795548
1113,39.64787,116.434311
1114,39.647891,116.795406
1115,39.647896,116.795514
1116,39.647921,116.078888
1117,39.647946,116.434023
1118,39.647988,116.795283
1119,39.648058,116.433873
1120,39.648083,116.795161
1121,39.648144,116.433928
1122,39.648178,116.795049
1123,39.648253,116.433641
1124,39.648256,116.07916
1125,39.648268,116.794936
1126,39.648321,116.794946
1127,39.648346,116.433503
1128,39.648448,116.433408
1129,39.648449,116.794701
1130,39.648538,116.794599
1131,39.648544,116.433241
1132,39.648595,116.079436
1133,39.648621,116.794485
1134,39.648646,116.433166
1135,39.648703,116.794371
1136,39.648713,116.433173
1137,39.648741,116.432981
1138,39.648784,116.794261
1139,39.64884,116.432923
1140,39.648866,116.794149
1141,39.648928,116.079708
1142,39.648936,116.432721
1143,39.64895,116.794046
1144,39.649003,116.432791
1145,39.64903,116.793939
1146,39.649031,116.432685
1147,39.649106,116.793839
1148,39.649112,116.432743
1149,39.64913,116.432464
1150,39.64915,116.793814
